Start,Date,Time,RTD,TC1,TC2,TC3,TC4,TC6,TC7,TC9,TC10,Setpoint,Mains Voltage,State,Offset,WA,CA,HSCOMP_SPEED,LSCOMP_SPEED,HSHX Recover Info,StagenFanInfo,VSCReferStatus_MSB,VSCReferStatus_LSB,SSID Strength,SSID_Latency
SX,"31/12/2022, 21:00:00",8.150.000.000,"-80,5","-15,3","16,6","-91,2","-85,2","-30,6","20,7","44,7","-38,8",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.210.000.000,"-80,5","-15,4","16,6","-91,3","-85,2","-30,6","20,8","44,8","-38,8",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.270.000.000,"-80,5","-15,3","16,6","-91,3","-85,3","-30,7","20,7","44,8","-38,9",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.330.000.000,"-80,5","-15,5","16,7","-91,3","-85,3","-30,8","20,8","44,8","-38,7",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.390.000.000,"-80,5","-15,3","16,5","-91,3","-85,3","-30,8","20,7","44,8","-38,9",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.450.000.000,"-80,5","-15,4","16,6","-91,3","-85,4","-30,8","20,7","44,7","-38,9",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.510.000.000,"-80,6","-15,6","16,6","-91,3","-85,3","-30,8","20,9","44,8","-38,8",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.570.000.000,"-80,6","-15,5","16,6","-91,4","-85,3","-30,9","20,7","44,7","-38,9",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.630.000.000,"-80,6","-15,5","16,5","-91,3","-85,4","-30,8","20,7","44,8","-38,9",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.690.000.000,"-80,6","-15,4","16,5","-91,3","-85,4","-30,9","20,7","44,8","-38,8",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.750.000.000,"-80,7","-15,4","16,4","-91,3","-85,3","-30,8","20,6","44,8","-38,9",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.810.000.000,"-80,7","-15,2","16,5","-91,3","-85,3","-30,8","20,6","44,8","-38,9",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.870.000.000,"-80,8","-15,5","16,5","-91,3","-85,3","-30,8","20,6","44,8","-38,7",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.930.000.000,"-80,8","-15,5","16,6","-91,3","-85,3","-30,8","20,7","44,8","-38,7",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",8.990.000.000,"-80,8","-15,4","16,6","-91,3","-85,4","-30,8","20,7","44,8","-38,8",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",9.050.000.000,"-80,8","-15,3","16,7","-91,3","-85,3","-30,9","20,8","44,8","-38,8",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",9.110.000.000,"-80,8","-15,4","16,6","-91,3","-85,3","-30,9","20,7","44,8","-38,9",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",9.170.000.000,"-80,8","-15,3","16,7","-91,4","-85,4","-30,9","20,8","44,8","-38,9",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",9.230.000.000,"-80,9","-15,2","16,7","-91,4","-85,5","-30,9","20,7","44,8",-39,-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",9.290.000.000,"-80,9","-15,2","16,7","-91,3","-85,4",-31,"20,8","44,8","-38,9",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",9.350.000.000,"-80,9","-15,2","16,8","-91,4","-85,5","-30,9","20,9","44,8","-38,8",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",9.410.000.000,"-80,9","-15,3","16,8","-91,4","-85,5","-30,9","20,9","44,8","-38,9",-80,219,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",9.470.000.000,"-80,9","-13,9","16,9","-88,5","-84,3","-28,8","18,3",45,"-36,8",-80,222,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"31/12/2022, 21:00:00",9.530.000.000,"-80,9",-7,"16,9","-82,1","-83,1","-21,5","16,1",44,"-29,1",-80,223,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"31/12/2022, 21:00:00",9.590.000.000,"-80,8","-2,4","17,1","-76,4","-82,5","-14,8","17,3",44,"-28,2",-80,222,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"31/12/2022, 21:00:00",9.650.000.000,"-80,8","0,3","17,4",-73,"-81,8","-8,3","18,4","44,1",-28,-80,222,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"31/12/2022, 21:00:00",9.710.000.000,"-80,7","3,5","17,6","-72,5","-81,3",-4,"19,5","44,3","-27,8",-80,222,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"31/12/2022, 21:00:00",9.770.000.000,"-80,6","7,6","17,6","-73,2",-81,"-1,4","20,1","44,5","-27,4",-80,222,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"31/12/2022, 21:00:00",9.830.000.000,"-80,5","10,7","17,5","-74,1","-80,6","0,3","20,5","44,5","-27,1",-80,222,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"31/12/2022, 21:00:00",9.890.000.000,"-80,3","13,1","17,5","-74,9","-80,2","3,8","20,6","44,5","-26,8",-80,222,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"31/12/2022, 21:00:00",9.950.000.000,"-80,1","15,1","17,2","-75,3","-79,8","6,8","20,7","44,1","-26,4",-80,222,5,0,-40,-90,3.800,0,4,37,96,72,99,0
SX,"31/12/2022, 21:00:00",10.010.000.000,-80,"-14,3","17,1","-75,6","-79,4","9,2","21,1","41,9","-38,1",-80,220,5,0,-40,-90,3.800,0,4,53,96,72,99,0
SX,"31/12/2022, 21:00:00",10.070.000.000,"-79,7","-19,6","16,8",-70,"-83,4","7,9","19,8","40,9","-42,4",-80,219,7,0,-40,-90,3.800,3.075,4,69,96,72,99,0
SX,"31/12/2022, 21:00:00",10.130.000.000,"-79,6","-21,1","16,9","-85,7","-83,8","-5,2","20,8","42,2",-38,-80,219,7,0,-40,-90,3.800,3.075,4,85,96,72,99,0
SX,"31/12/2022, 21:00:00",10.190.000.000,"-79,4","-19,3","16,9","-86,7","-83,9","-17,6","21,1","42,7","-36,8",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.250.000.000,"-79,3","-17,1","16,8","-87,3","-83,7","-25,4","21,2",43,"-36,6",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.310.000.000,"-79,2","-15,8","16,7",-88,"-83,7","-29,3","21,3","43,4","-36,7",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.370.000.000,"-79,1","-15,1","16,8","-88,1","-83,5","-31,8","21,3","43,7",-37,-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.430.000.000,-79,"-14,8","16,6","-88,5","-83,3","-32,7","21,1","43,8",-37,-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.490.000.000,-79,"-14,7","16,7","-88,9",-83,"-33,1","21,2","43,8",-37,-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.550.000.000,-79,"-14,6","16,7","-89,2","-82,9","-32,9","21,1","43,9",-37,-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.610.000.000,-79,"-14,5","16,6","-89,3","-81,8","-32,4","21,1","43,9","-37,2",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.670.000.000,"-78,9","-14,4","16,6","-89,6","-82,3",-32,21,"43,9","-37,6",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.730.000.000,"-78,9","-14,4","16,7","-89,7",-83,"-31,6","21,1","43,9","-37,6",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.790.000.000,"-78,9","-14,3","16,6","-89,7","-83,1","-31,2",21,44,"-37,6",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.850.000.000,"-78,9","-14,6","16,6","-89,8",-83,"-30,9","20,9",44,"-37,6",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.910.000.000,"-78,9","-14,7","16,6","-89,9","-82,1","-30,7","20,9","44,1","-37,8",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",10.970.000.000,"-78,9","-14,6","16,7","-90,1","-81,7","-30,5","20,9","44,2","-37,9",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.030.000.000,"-78,9","-14,7","16,6","-90,2","-81,5","-30,2","20,9","44,2","-37,9",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.090.000.000,"-78,9","-14,9","16,8","-90,2","-81,8",-30,21,"44,2","-37,9",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.150.000.000,"-78,9","-14,8","16,7","-90,1","-83,2","-29,8","20,9","44,3",-38,-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.210.000.000,-79,"-14,8","16,6","-90,2","-83,4","-29,7","20,9","44,4",-38,-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.270.000.000,-79,"-14,9","16,7","-90,3","-83,5","-29,6","20,9","44,4","-38,1",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.330.000.000,-79,"-14,9","16,5","-90,3","-82,9","-29,6","20,8","44,5","-38,2",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.390.000.000,-79,-15,"16,6","-90,5","-82,5","-29,5","20,9","44,5","-38,1",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.450.000.000,-79,-15,"16,9","-90,4","-82,4","-29,4","20,8","44,5","-38,2",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.510.000.000,-79,"-15,1","16,6","-90,5","-83,7","-29,4","20,8","44,6","-38,2",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.570.000.000,"-79,1","-15,1","16,6","-90,6","-83,9","-29,3","20,8","44,6","-38,4",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.630.000.000,"-79,1","-14,9","16,8","-90,6",-84,"-29,3","20,8","44,6","-38,3",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.690.000.000,"-79,2","-15,1","16,6","-90,6","-83,9","-29,4","20,8","44,6","-38,4",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.750.000.000,"-79,3","-15,1","16,6","-90,5",-84,"-29,3","20,7","44,7","-38,3",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.810.000.000,"-79,3",-15,"16,7","-90,6","-84,1","-29,3","20,8","44,7","-38,5",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.870.000.000,"-79,4","-15,2","16,6","-90,8","-84,1","-29,3","20,7","44,7","-38,3",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.930.000.000,"-79,4","-15,4","16,7","-90,7","-84,2","-29,3","20,8","44,8","-38,3",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",11.990.000.000,"-79,5","-15,2","16,7","-90,8","-84,3","-29,3","20,8","44,8","-38,5",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.050.000.000,"-79,5","-15,2","16,6","-90,7","-84,2","-29,3","20,8","44,8","-38,5",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.110.000.000,"-79,6","-15,2","16,6","-90,7","-84,3","-29,4","20,8","44,8","-38,5",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.170.000.000,"-79,6","-15,2","16,7","-90,8","-84,4","-29,4","20,8","44,8","-38,4",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.230.000.000,"-79,6","-15,2","16,8","-90,8","-84,4","-29,4","20,9","44,8","-38,4",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.290.000.000,"-79,7","-15,3","16,8","-90,8","-84,5","-29,4","20,8","44,7","-38,5",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.350.000.000,"-79,7","-15,2","16,8","-90,8","-84,4","-29,4","20,8","44,8","-38,5",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.410.000.000,"-79,7","-15,1","16,8","-90,8","-84,4","-29,4","20,9","44,8","-38,7",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.470.000.000,"-79,8","-15,1","16,6","-90,8","-84,5","-29,4","20,7","44,7","-38,7",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.530.000.000,"-79,8","-15,2","16,6","-90,9","-84,5","-29,5","20,7","44,8","-38,5",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.590.000.000,"-79,8","-15,2","16,7","-90,8","-84,5","-29,5","20,7","44,8","-38,5",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.650.000.000,"-79,8","-15,4","16,8","-90,8","-84,6","-29,5","20,8","44,9","-38,6",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.710.000.000,"-79,8","-15,3","16,9","-90,8","-84,5","-29,6","20,9",45,"-38,5",-80,219,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.770.000.000,"-79,9","-15,2","16,5",-91,"-84,6","-29,6","20,6","44,9","-38,6",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.830.000.000,"-79,9","-15,3","16,6","-90,9","-84,6","-29,7","20,7",45,"-38,6",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.890.000.000,-80,"-15,4","16,7",-91,"-84,6","-29,7","20,7",45,"-38,4",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",12.950.000.000,-80,"-15,6","16,7","-90,9","-84,7","-29,7","20,8",45,"-38,5",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.010.000.000,-80,"-15,3","16,6","-90,9","-84,7","-29,7","20,7",45,"-38,6",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.070.000.000,-80,"-15,3","16,7","-90,9","-84,7","-29,8","20,7",45,"-38,6",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.130.000.000,-80,"-15,3","16,7","-90,9","-84,8","-29,8","20,7","44,9","-38,6",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.190.000.000,-80,"-15,4","16,6","-90,9","-84,8","-29,8","20,7","45,1","-38,5",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.250.000.000,"-80,1","-15,6","16,6","-90,9","-84,7","-29,8","20,6","45,1","-38,4",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.310.000.000,"-80,1","-15,5","16,6","-90,9","-84,7","-29,8","20,7",45,"-38,6",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.370.000.000,"-80,1","-15,3","16,8","-90,9","-84,7","-29,9","20,7",45,"-38,6",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.430.000.000,"-80,2","-15,3",17,"-90,9","-84,8","-29,9",21,45,"-38,7",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.490.000.000,"-80,2","-15,2","16,8",-91,"-84,8","-29,9","20,7",45,"-38,7",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.550.000.000,"-80,2","-15,1","16,6","-90,9","-84,8","-29,9","20,6",45,"-38,7",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.610.000.000,"-80,2","-15,2","16,7","-90,9","-84,7","-29,9","20,7",45,"-38,6",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.670.000.000,"-80,2","-15,4","16,6",-91,"-84,9",-30,"20,7",45,"-38,5",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.730.000.000,"-80,2","-15,3",17,-91,"-84,8",-30,"20,9","45,1","-38,6",-80,220,7,0,-40,-90,3.475,3.075,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.790.000.000,"-80,2","-15,3","17,2",-91,"-84,9","-29,9","21,1","45,1","-38,7",-80,220,7,0,-40,-90,3.600,3.075,4,117,128,72,99,0
SX,"31/12/2022, 21:00:00",13.850.000.000,"-80,2","-15,4","16,8",-91,"-84,9","-29,9","20,9","45,1","-38,6",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.910.000.000,"-80,2","-15,6","16,8",-91,"-84,9","-30,2","20,9",45,"-38,5",-80,219,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",13.970.000.000,"-80,3","-15,5","16,8","-91,2",-85,"-30,4","20,9",45,"-38,6",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.030.000.000,"-80,3","-15,5","16,8","-91,1","-84,9","-30,4","20,9","44,8","-38,6",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.090.000.000,"-80,3","-15,3","16,8","-91,2",-85,"-30,5","20,8","44,8","-38,7",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.150.000.000,"-80,3","-15,5","16,7","-91,2",-85,"-30,5","20,8","44,9","-38,5",-80,219,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.210.000.000,"-80,3","-15,3","16,6","-91,2",-85,"-30,5","20,8","44,8","-38,7",-80,219,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.270.000.000,"-80,3","-15,4","16,6","-91,3",-85,"-30,5","20,7","44,8","-38,6",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.330.000.000,"-80,3","-15,5","16,7","-91,2","-85,1","-30,5","20,8","44,8","-38,6",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.390.000.000,"-80,4","-15,4","16,6","-91,2","-85,1","-30,5","20,8","44,8","-38,6",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.450.000.000,"-80,4","-15,2","16,8","-91,2","-85,2","-30,5","20,8","44,8","-38,8",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.510.000.000,"-80,5","-15,2","16,6","-91,2",-85,"-30,5","20,8","44,9","-38,7",-80,219,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.570.000.000,"-80,5","-15,2","16,4","-91,2","-85,1","-30,6","20,6","44,8","-38,9",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.630.000.000,"-80,5","-15,2","16,8","-91,3","-85,1","-30,6","20,8","44,8","-38,9",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.690.000.000,"-80,5","-15,2","16,6","-91,2","-85,2","-30,6","20,8","44,8","-38,8",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.750.000.000,"-80,5","-15,4","16,8","-91,3","-85,2","-30,6",21,"44,9","-38,8",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.810.000.000,"-80,6","-15,2","16,7","-91,2","-85,2","-30,6","20,8","44,9",-39,-80,219,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.870.000.000,"-80,6","-15,2","16,8","-91,3","-85,3","-30,7","20,8","44,9","-38,8",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.930.000.000,"-80,6","-15,1","16,6","-91,3","-85,3","-30,6","20,8","44,9","-38,9",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",14.990.000.000,"-80,6","-15,1","16,7","-91,3","-85,2","-30,6","20,8","44,9","-38,9",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.050.000.000,"-80,6","-15,2","16,7","-91,3","-85,2","-30,5","20,8",45,"-38,9",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.110.000.000,"-80,6","-15,5","16,8","-91,2","-85,2","-30,6","20,9",45,"-38,6",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.170.000.000,"-80,6","-15,6",17,"-91,3","-85,3","-30,5",21,45,"-38,6",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.230.000.000,"-80,6","-15,4",17,"-91,3","-85,3","-30,6","21,1",45,"-38,6",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.290.000.000,"-80,7","-15,3","16,9","-91,3","-85,3","-30,6",21,45,"-38,8",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.350.000.000,"-80,7","-15,4",17,"-91,3","-85,3","-30,6","21,1",45,"-38,6",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.410.000.000,"-80,7","-15,3","16,7","-91,3","-85,4","-30,6","20,8",45,"-38,8",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.470.000.000,"-80,7","-15,3","16,8","-91,4","-85,4","-30,7","20,9",45,"-38,8",-80,219,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.530.000.000,"-80,7","-15,1",17,"-91,3","-85,4","-30,7","21,1",45,"-38,8",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.590.000.000,"-80,7","-15,1",17,"-91,3","-85,4","-30,6",21,"45,1","-38,9",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.650.000.000,"-80,7",-15,"16,8","-91,3","-85,4","-30,7","20,9","45,1","-38,8",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.710.000.000,"-80,7",-15,"16,7","-91,2","-85,4","-30,6","20,9","45,1","-38,9",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.770.000.000,"-80,7","-15,2","16,9","-91,3","-85,4","-30,7",21,"45,1","-38,8",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.830.000.000,"-80,7","-15,2","16,8","-91,3","-85,4","-30,7","20,9","45,1","-38,6",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.890.000.000,"-80,8","-15,3","16,7","-91,3","-85,4","-30,7","20,9","45,1","-38,7",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",15.950.000.000,"-80,8","-15,2","16,8","-91,2","-85,3","-30,7","20,9",45,"-38,8",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",16.010.000.000,"-80,8","-15,2",17,"-91,3","-85,4","-30,7","21,1","45,1","-38,8",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",16.070.000.000,"-80,8","-15,2","16,9","-91,3","-85,4","-30,7","20,9","45,1","-38,7",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",16.130.000.000,"-80,8","-15,2","17,1","-91,3","-85,5","-30,7",21,"45,1","-38,9",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
SX,"31/12/2022, 21:00:00",16.190.000.000,"-80,8","-15,2",17,"-91,3","-85,5","-30,8",21,45,"-38,7",-80,220,7,0,-40,-90,3.600,3.200,4,141,104,72,99,0
